	Nx	Mu	v1	v2	v3	v4	v5	v6	vd	gR	gP1	gP2	gP3	gP4	gP5	gP6	gP	R	PSU	Tc	CB	Mc	Tn	Mq	Pq	Q
0	0.1	6.6125392913818375e-06	760681.7230582241	554064.6672248843	184688.22240829477	92112.672328949	184225.344657898	462.87775039672863	0.0	0.6259355281934562	0.17260366905578306	11.174511865072397	3.999571491055847	0.06090986650093559	2.4607586066377976	3.060797311604803e-05	18.422534465789802	94658.8746942104	26102.47916118071	1689897.235035897	604846.5369829277	9211.267232894901	372135.196208954	4.628777503967286	2786000.0000000005	70000000.0
1	0.10400000000000001	6.717443466186524e-06	772749.505937099	562854.5880317687	187618.19601058957	93573.98748397824	187147.97496795648	470.22104263305664	0.0	0.6358656393311924	0.1781236280514657	11.531878818100692	4.0543146903336496	0.06285779708292691	2.4427506989457446	3.158683270498841e-05	18.714797496795654	94658.87469421039	26516.580146611348	1716706.4934968946	603550.2510354992	9357.398748397824	363642.9113608139	4.702210426330566	2786000.0	70000000.0
2	0.10800000000000001	6.8175792694091786e-06	784268.7532305715	571244.9669837952	190414.9889945984	94968.87922286986	189937.75844573972	477.23054885864246	0.0	0.64534438178085	0.18347372765625522	11.87824892622231	4.106359982722033	0.06474578622288615	2.4238903968182717	3.253557096627445e-05	18.993775844573978	94658.8746942104	26911.858359976988	1742297.1493005753	602319.3600619324	9496.887922286985	355535.3448832476	4.772305488586425	2786000.000000001	70000000.0
3	0.11200000000000002	6.9141387939453125e-06	795376.5988349917	579335.689544678	193111.89651489267	96313.95339965823	192627.90679931646	483.9897155761719	0.0	0.6544845977144483	0.1887077248894029	12.217102465683643	4.152384825069141	0.06659280415988181	2.4049515559454453	3.346372068335768e-05	19.26279067993164	94658.87469421039	27293.01949429387	1766973.8531112678	600564.285562993	9631.395339965824	347830.9631347657	4.839897155761719	2786000.0	70000000.0
4	0.11600000000000002	7.005929946899414e-06	805935.9088540075	587026.8702507019	195675.62341690063	97592.60416030882	195185.20832061765	490.41509628295887	0.0	0.6631734449599678	0.19375149979939338	12.54364084626829	4.198524051786501	0.06837269480826079	2.3850282092426416	3.435813809460341e-05	19.51852083206177	94658.8746942104	27655.357856545685	1790431.9542646408	599281.4777779252	9759.260416030882	340429.92540885654	4.904150962829589	2786000.0000000005	70000000.0
5	0.12000000000000002	7.094144821166992e-06	816083.8171839713	594418.3945655823	198139.4648551941	98821.4373588562	197642.8747177124	496.59013748168945	0.0	0.6715237656894278	0.19866144592838858	12.861515035012163	4.241210397244618	0.0701053588059608	2.3648874370544104	3.522882352058332e-05	19.76428747177124	94658.87469421039	28003.57913974875	1812976.1034250262	597846.605074935	9882.14373588562	333357.6486905415	4.9659013748168945	2786000.0	70000000.0
6	0.12400000000000003	7.177591323852538e-06	825683.1899285316	601410.3770256042	200470.12567520142	99983.84714126587	199967.69428253174	502.4313926696776	0.0	0.6794227177308091	0.20336253456591283	13.165867607852276	4.286372224352406	0.07176431937665483	2.343683772158882	3.6062472048570264e-05	19.99676942825317	94658.87469421039	28332.97765088678	1834301.649928093	597188.1138046901	9998.384714126587	326527.89305102435	5.0243139266967765	2786000.0	70000000.0
7	0.12800000000000003	7.2586536407470695e-06	835008.2948803899	608202.5885581969	202734.19618606564	101113.04521560666	202226.09043121332	508.1057548522948	0.0	0.687095985428151	0.20798194708945397	13.464932397936732	4.3254379648803685	0.07339445737812864	2.322934576017771	3.6881636873431476e-05	20.222609043121338	94658.8746942104	28652.96477599229	1855017.8951025007	595900.8624683722	10111.304521560665	320022.788107395	5.081057548522948	2786000.0000000005	70000000.0
8	0.13200000000000003	7.336139678955077e-06	843921.9981431963	614695.143699646	204898.38123321533	102192.42572784424	204384.85145568848	513.5297775268554	0.0	0.6944307266094336	0.21244605719433998	13.753942774175698	4.364160884488344	0.07496979092707078	2.3017997626457	3.767326177239737e-05	20.438485145568848	94658.8746942104	28958.834822049044	1874820.1882839205	594885.1951398441	10219.242572784424	313761.71438621747	5.135297775268554	2786000.0000000005	70000000.0
9	0.13600000000000004	7.41124153137207e-06	852561.4336133003	620987.9279136658	206995.97597122192	103238.59453201292	206477.18906402585	518.7869071960449	0.0	0.7015397834466767	0.21681804606681998	14.036989141595056	4.3986080170079385	0.07651261594361357	2.28097610354255	3.844855072543396e-05	20.647718906402584	94658.87469421039	29255.293482073263	1894013.1801366806	593504.8801727028	10323.859453201292	307772.4688754361	5.187869071960449	2786000.0	70000000.0
10	0.14000000000000004	7.482767105102539e-06	860789.4673943517	626981.0557365417	208993.68524551392	104234.94577407835	208469.8915481567	523.7936973571777	0.0	0.7083103137678607	0.22102324401230425	14.30923731913296	4.434398374887443	0.07799658234404204	2.2596724141959608	3.919426248444324e-05	20.846989154815677	94658.8746942104	29537.63506304871	1912292.2199964523	592614.7790786651	10423.494577407835	301983.52861404413	5.237936973571777	2786000.0000000005	70000000.0
11	0.14400000000000004	7.551908493041992e-06	868743.2333827022	632774.4126319886	210924.80421066287	105198.08530807495	210396.1706161499	528.6335945129395	0.0	0.7148551597450052	0.22512666095420983	14.574896105852279	4.4674672367558195	0.07944463138898072	2.238573168916168	3.992192532109584e-05	21.039617061614994	94658.8746942104	29810.565257991668	1929961.9585275655	591567.9779319299	10519.808530807495	296424.8270458645	5.2863359451293945	2786000.0000000005	70000000.0
