	Nx	Mu	v1	v2	v3	v4	v51	v52	v6	vd	gR	gP1	gP2	gP3	gP4	gP51	gP52	gP6	gP	R	PSU	Tc	CB	Mc	Tn1	Tn2	Mq	Pq	Q
11	0.14400000000000004	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
12	0.14800000000000005	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
13	0.15200000000000005	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
14	0.15600000000000006	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
15	0.16000000000000006	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
16	0.16400000000000006	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
17	0.16800000000000007	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
18	0.17200000000000007	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
19	0.17600000000000007	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
20	0.18000000000000008	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
21	0.18400000000000008	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
22	0.18800000000000008	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
23	0.1920000000000001	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
24	0.1960000000000001	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
25	0.2000000000000001	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
26	0.2040000000000001	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
27	0.2080000000000001	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
28	0.2120000000000001	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
29	0.2160000000000001	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
30	0.2200000000000001	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
31	0.22400000000000012	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
32	0.22800000000000012	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
33	0.23200000000000012	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
34	0.23600000000000013	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
35	0.24000000000000013	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
36	0.24400000000000013	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
37	0.24800000000000014	8.467435836791992e-06	416060.16099453	286639.6379470825	95546.54598236084	47417.640686035156	94835.28137207031	0.0	711.2646102905273	0.0	0.32221827049493856	0.12088901064768713	7.4035600850292775	0.8090342475327361	0.1561817673831768	0.29443760869677743	0.0	6.0225874506159016e-05	10.431880950927736	38053.81897254689	14276.932589487167	874356.7979411132	95546.54598236084	18444.989769458763	34772.93650309245	0.0	7.112646102905273	1232000.0000000002	84000000.0
38	0.2520000000000001	8.471012115478516e-06	395298.9224376991	286760.7021331786	95586.90071105953	47437.667846679666	11127.478195313932	83747.8574980454	711.5650177001952	0.0	0.3223543615566709	0.11490520701675654	7.40891781514051	0.8097177940044272	0.1562135459950128	0.034562367622650025	0.5772275628747585	6.027675885889038e-05	10.436286926269531	38053.81897254689	13564.519262910499	874620.1415061948	95586.90071105953	18440.9541463852	4080.075338281775	68141.51071983819	7.115650177001952	1232000.0	83999999.99999999
39	0.2560000000000001	8.499622344970704e-06	393957.97718980594	287729.21562194836	95909.73854064944	47597.88513183595	460.9056082819734	94734.86465538993	713.9682769775391	0.0	0.32344309005052974	0.11490218955313752	7.45904849472368	0.8151965568004019	0.1564667357487793	0.0014364253225944512	0.6451749711937728	6.068460720598524e-05	10.47153472900391	38053.8189725469	13518.505280546504	877574.1076469426	95909.73854064944	18408.669161796577	168.9987230367236	75906.31030513115	7.139682769775391	1232000.0000000002	83999999.99999999
40	0.2600000000000001	8.527040481567383e-06	395269.6834797158	288657.3743820192	96219.1247940064	47751.42669677737	625.8888222738315	94876.96457128091	716.27140045166	0.0	0.3244864548571444	0.11565664949398509	7.507249005808211	0.8204643722194765	0.15670764242432536	0.0019568924189794813	0.6385032540976174	6.107675227440268e-05	10.50531387329102	38053.818972546906	13563.515940143147	880404.9918651587	96219.1247940064	18377.729384899136	229.49256816707157	74879.81973087245	7.162714004516601	1232000.0000000005	83999999.99999999
41	0.2640000000000001	8.553266525268555e-06	396645.5161302878	289545.17841339094	96515.05947113031	47898.29254150388	1268.327128725985	94528.25795428177	718.4743881225585	0.0	0.3254844559765148	0.11641617622659318	7.5534991003323135	0.8255190273587227	0.15693648732018065	0.003977724656848048	0.6286897383347346	6.145302933191486e-05	10.537624359130861	38053.8189725469	13610.727069321385	883112.7941608424	96515.05947113031	18348.134815692905	465.0532805328612	73502.88179111724	7.184743881225585	1232000.0000000002	83999999.99999999
42	0.2680000000000001	8.580684661865235e-06	397617.3936038793	290473.3371734626	96824.44572448754	48051.83410644543	73.99507743815775	96029.6731354527	720.7775115966797	0.0	0.3265278207831294	0.11707551917965492	7.602003332343676	0.8308200363217131	0.15717407451778606	0.0002328070895432812	0.6314056362382736	6.18476453837502e-05	10.571403503417965	38053.8189725469	13644.076643437158	885943.678379061	96824.44572448754	18317.195038795446	27.13152839399118	73584.52863842	7.207775115966797	1231999.9999999995	84000000.0
43	0.27200000000000013	8.605718612670898e-06	398892.8732295724	291320.7864761357	97106.92882537858	48192.02423095711	535.9709341870621	95848.07752772716	722.8803634643556	0.0	0.3274804582152558	0.11779373559939132	7.646425379028598	0.8356749048118686	0.15738952022109887	0.0016912188495342103	0.6229979969667673	6.220904998599508e-05	10.602245330810543	38053.8189725469	13687.844200013005	888528.398752214	97106.92882537858	18288.945677280397	196.52267586858946	72393.48914447153	7.228803634643556	1231999.9999999995	84000000.00000001
44	0.27600000000000013	8.630752563476563e-06	400046.4423967505	292168.23577880854	97389.41192626952	48332.21435546874	510.3049568640272	96154.12375407346	724.9832153320311	0.0	0.32843309564738227	0.11847803828093424	7.69097683723885	0.8405439166381256	0.15760355153815916	0.0016149157986899668	0.6179617432619571	6.25715074420441e-05	10.633087158203125	38053.818972546906	13727.428449554574	891113.1191253661	97389.41192626952	18260.696315765388	187.11181751681	71599.98374614916	7.249832153320312	1232000.0	83999999.99999999
45	0.28000000000000014	8.655786514282228e-06	401129.4382359764	293015.6850814819	97671.89502716063	48472.40447998046	202.34566775037206	96742.46329221055	727.0860671997071	0.0	0.32938573307950864	0.119143361191315	7.735657706974451	0.8454270718004864	0.15781616846896618	0.0006422023307836044	0.6148777201275769	6.293501775189726e-05	10.663928985595705	38053.8189725469	13764.59100449462	893697.8394985198	97671.89502716063	18232.44695425034	74.19341150846977	71036.60876028029	7.270860671997071	1232000.0	84000000.0
46	0.28400000000000014	8.679628372192383e-06	402183.6000680926	293822.77965545654	97940.92655181885	48605.918884277344	0.0	97211.83776855469	729.0887832641602	0.0	0.3302930068243908	0.1197855039214211	7.77950024918309	0.8500908448979771	0.15801734582174445	0.0	0.6110742843414388	6.328219689066827e-05	10.693302154541016	38053.81897254689	13800.764132389291	896294.1632509169	97940.92655181885	18205.54280042648	0.0	70403.27743745183	7.290887832641602	1232000.0	84000000.0
47	0.28800000000000014	8.70347023010254e-06	403288.34831714595	294629.87422943115	98209.95807647705	48739.43328857422	0.0	97478.86657714844	731.0914993286132	0.0	0.33120028056927314	0.12044447945692521	7.821486475778923	0.8547674464182365	0.1582172402844976	0.0	0.6061378197374423	6.363033099887616e-05	10.722675323486332	38053.8189725469	13838.673112288707	898662.9779839868	98209.95807647705	18178.63864660264	0.0	69643.23467678491	7.310914993286132	1232000.0000000002	83999999.99999999
48	0.29200000000000015	8.726119995117188e-06	404337.8591537484	295396.61407470715	98465.53802490239	48866.271972656265	0.0	97732.54394531253	732.9940795898438	0.0	0.3320621906269112	0.12107218054315365	7.862850760572825	0.8592221001890725	0.15840595174722685	0.0	0.6011838509225962	6.396194294211455e-05	10.750579833984373	38053.81897254689	13874.68664319321	901070.666570318	98465.53802490239	18153.07970046996	0.0	68894.74947158604	7.3299407958984375	1231999.9999999998	84000000.0
49	0.29600000000000015	8.748769760131836e-06	405387.36999034823	296163.35391998244	98721.11797332749	48993.11065673821	0.0	97986.22131347642	734.8966598510742	0.0	0.33292410068454936	0.12170151302540597	7.90326413985638	0.8636883316114551	0.15859350540170858	0.0	0.5963741574858518	6.42944167452697e-05	10.778484344482422	38053.81897254689	13910.700174097625	903357.198388232	98721.11797332749	18127.520754337318	0.0	68166.63071915896	7.348966598510742	1232000.0	84000000.0
50	0.30000000000000016	8.770227432250977e-06	406381.6434144969	296889.73903656064	98963.24634552022	49113.27362060557	0.0	98226.54724121114	736.6991043090821	0.0	0.3337406470549433	0.12229922760658787	7.943103656711809	0.8679301778840928	0.15877011980527117	0.0	0.5915421559772475	6.461018693926236e-05	10.804920196533201	38053.81897254687	13944.81825600712	905689.5865097449	98963.24634552022	18103.30701589583	0.0	67448.89577229829	7.366991043090821	1231999.9999999998	84000000.0
51	0.30400000000000016	8.791685104370119e-06	407375.91683864646	297616.12415313674	99205.37471771224	49233.436584472576	0.0	98466.87316894515	738.50154876709	0.0	0.3345571934253375	0.12289840637699996	7.982048817345975	0.8721824151791667	0.15894569506791342	0.0	0.5868465199168166	6.492673065849887e-05	10.831356048583984	38053.81897254689	13978.936337916646	907908.8619061555	99205.37471771224	18079.093277454358	0.0	66750.175074527	7.385015487670899	1231999.9999999998	84000000.0
52	0.30800000000000016	8.813142776489259e-06	408370.1902627943	298342.5092697147	99447.5030899049	49353.5995483399	0.0	98707.1990966798	740.3039932250978	0.0	0.3353737397957316	0.12349904933664138	8.0201311797774	0.8764450434966886	0.15912023118963534	0.0	0.5822819444016539	6.524404790297923e-05	10.857791900634767	38053.8189725469	14013.054419826112	910019.431566754	99447.5030899049	18054.87953901291	0.0	66069.72781094642	7.4030399322509775	1232000.0	84000000.0
53	0.31200000000000017	8.833408355712892e-06	409309.2262744908	299028.5396575929	99676.1798858643	49467.08679199221	0.0	98934.17358398442	742.0063018798829	0.0	0.33614492247888145	0.12406766767598185	8.057707960443347	0.8804804002693349	0.15928411671069398	0.0	0.5776874650109675	6.55444466701738e-05	10.882759094238281	38053.81897254689	14045.277052740656	912185.6067292676	99676.1798858643	18032.01100826263	0.0	65398.0255126953	7.420063018798829	1231999.9999999998	84000000.0
54	0.31600000000000017	8.853673934936525e-06	410248.2622861856	299714.570045471	99904.85668182367	49580.5740356445	0.0	99161.148071289	743.7086105346681	0.0	0.3369161051620314	0.124637592035962	8.09447084150273	0.8845250255774313	0.1594470753437093	0.0	0.5732173360465357	6.58455354027865e-05	10.907726287841799	38053.81897254689	14077.499685655137	914249.9374821128	99904.85668182367	18009.142477512352	0.0	64743.44325970994	7.437086105346681	1232000.0	84000000.0
55	0.3200000000000002	8.87274742126465e-06	411132.0608854295	300360.245704651	100120.08190155034	49687.38555908205	0.0	99374.7711181641	745.3107833862306	0.0	0.33764192415793726	0.12517518447666715	8.130764808920132	0.8883401985087862	0.15959960146736596	0.0	0.5687140724944584	6.612954331330913e-05	10.93122482299805	38053.8189725469	14107.82686957471	916375.1003926627	100120.08190155034	17987.61915445328	0.0	64096.72737121581	7.453107833862306	1232000.0000000002	84000000.0
56	0.3240000000000002	8.89301300048828e-06	412071.0968971243	301046.2760925296	100348.75869750987	49800.872802734426	0.0	99601.74560546885	747.0130920410155	0.0	0.3384131068410871	0.12574764405318425	8.165977158353975	0.8924028156798167	0.1597607608471209	0.0	0.5644803890009142	6.6431971390557e-05	10.956192016601562	38053.81897254689	14140.049502489193	918246.3983697778	100348.75869750987	17964.75062370302	0.0	63474.59392783085	7.470130920410155	1232000.0	84000000.0
57	0.3280000000000002	8.912086486816407e-06	412954.89549636986	301691.9517517089	100563.98391723631	49907.68432617187	0.0	99815.36865234374	748.6152648925781	0.0	0.33913892583699284	0.12628762258004234	8.200763105672662	0.8962349221292242	0.15991159355594392	0.0	0.560207848196491	6.67172398607363e-05	10.979690551757816	38053.81897254688	14170.376686408825	920184.4167248601	100563.98391723631	17943.22730064392	0.0	62859.33703911009	7.486152648925781	1232000.0000000002	84000000.0
58	0.3320000000000002	8.929967880249025e-06	413783.45668315823	302297.2726821904	100765.75756073014	50007.82012939461	0.0	100015.64025878922	750.117301940918	0.0	0.3398193811456547	0.12679490314031597	8.235133254195206	0.8998349784462805	0.1600522535406384	0.0	0.5558967381570131	6.698523412751457e-05	11.001720428466802	38053.81897254689	14198.808421333328	922190.6914591901	100765.75756073014	17923.04918527603	0.0	62250.698503241554	7.50117301940918	1232000.0000000005	83999999.99999999
