Irr,Mu,v1,v2,v3,v4,v5,v6,vd,gR,gP1,gP2,gP3,gP4,gP5,gP6,gP,R,PSU,Tc,CB,Mc,Tn,Mq,Pq,Q
126.35263157894738,6.693601608276367e-06,770006.8280100822,560856.8787574768,186952.29291915894,93241.8704032898,186483.7408065796,468.5521125793457,0.0,0.6336087958907978,0.25033066326365605,14.265779521522859,4.037953904968462,0.06241239336901572,1.2732128247279206,3.136301174322398e-05,18.64837408065796,94658.87469421039,37398.50052535728,2131256.139278412,603255.7868361474,9324.18704032898,190213.41562271118,4.685521125793457,2786000.0,70000000.0
136.87368421052633,6.860494613647461e-06,789205.5734992026,574840.8436775206,191613.61455917355,95566.6899681091,191133.3799362182,480.23462295532227,0.0,0.6494066999735603,0.24674314897248634,14.98603154466593,4.122683263399907,0.06556347617703293,1.3374949140114716,3.294647044072008e-05,19.113337993621826,94658.87469421039,35965.795889066736,2184395.2059745784,600930.9088587761,9556.66899681091,194956.04753494254,4.802346229553223,2786000.0,70000000.0
147.39473684210526,7.009506225585937e-06,806347.31054306,587326.5266418454,195775.50888061512,97642.42172241204,195284.84344482407,490.6654357910156,0.0,0.6635119714760268,0.24313590584658035,15.644101990801563,4.197678726563937,0.06844251629445347,1.3962273324068506,3.439322426856961e-05,19.528484344482422,94658.87469421039,34686.59532095018,2231840.8012390123,598855.124950409,9764.242172241204,199190.54031372053,4.906654357910156,2786000.0,70000000.0
157.9157894736842,7.14421272277832e-06,821843.4408307078,598613.5840415956,199537.86134719852,99518.88322830202,199037.76645660403,500.0948905944824,0.0,0.6762631369142567,0.23954686720154855,16.251166575924007,4.264942225777376,0.07109840717163253,1.4504075063013036,3.5727842799815335e-05,19.9037766456604,94658.87469421039,33530.19800737273,2274731.619358063,596978.6162972451,9951.888322830202,203018.5217857361,5.000948905944824,2786000.0,70000000.0
168.43684210526317,7.265806198120117e-06,835831.0982584956,608801.9013404847,202933.9671134949,101212.68033981325,202425.3606796265,508.6064338684081,0.0,0.687773038460269,0.2360396709983321,16.809059187110623,4.325223819670399,0.07353917201413653,1.5001991090883848,3.695435779604849e-05,20.242536067962643,94658.87469421036,32486.37034378961,2313447.225093842,595284.7766280175,10121.268033981325,206473.86789321902,5.086064338684081,2785999.9999999995,70000000.0
178.95789473684212,7.376670837402344e-06,848584.5506191251,618091.249465942,206030.41648864734,102757.02476501458,205514.04953002915,516.3669586181641,0.0,0.6982673604581046,0.23262069703273108,17.325931640198167,4.379827444982994,0.07580047479223134,1.5463296857615192,3.809069085036754e-05,20.55140495300285,94658.87469421039,31534.645121110927,2348746.7479705797,593740.3934001924,10275.702476501458,209624.3305206297,5.163669586181641,2786000.0,70000000.0
189.47894736842107,7.476806640625e-06,860103.7979125972,626481.6284179684,208827.20947265613,104151.91650390618,208303.83300781235,523.37646484375,0.0,0.7077461029077617,0.22935121072807188,17.799511598423113,4.428852518321947,0.07787237409502262,1.5885964315384613,3.913184627890587e-05,20.830383300781246,94658.87469421036,30675.02233933657,2380630.18798828,592345.4666137696,10415.191650390618,212469.90966796858,5.2337646484375,2785999.9999999995,70000000.0
200.0,7.568597793579101e-06,870663.1079316133,634172.8091239926,211390.9363746642,105430.56726455681,210861.13452911362,529.8018455505371,0.0,0.7164349501532814,0.22620294556349882,18.2392359107581,4.4735467551681305,0.07979615587743177,1.6278415798996078,4.009857079267931e-05,21.0861134529113,94658.87469421039,29887.034789376765,2409856.6746711717,591066.7837262155,10543.056726455681,215078.35721969587,5.298018455505371,2786000.0,70000000.0
200.0,7.568597793579101e-06,870663.1079316133,634172.8091239926,211390.9363746642,105430.56726455681,210861.13452911362,529.8018455505371,0.0,0.7164349501532814,0.22620294556349882,18.2392359107581,4.4735467551681305,0.07979615587743177,1.6278415798996078,4.009857079267931e-05,21.0861134529113,94658.87469421039,29887.034789376765,2409856.6746711717,591066.7837262155,10543.056726455681,215078.35721969587,5.298018455505371,2786000.0,70000000.0
242.10526315789474,7.869005203247071e-06,905220.8498120309,659343.9459800721,219781.3153266907,109615.2424812317,219230.4849624634,550.8303642272949,0.0,0.7448711775022541,0.21488810383939558,19.715847578257243,4.618177538186572,0.08625629134400017,1.7596283434176032,4.3344870022110626e-05,21.923048496246338,94658.87469421039,27308.166444053695,2505506.994724274,586882.0033669472,10961.52424812317,223615.09466171265,5.508303642272949,2786000.0,70000000.0
284.2105263157895,8.089542388916016e-06,930590.6206369402,677822.7567672732,225940.9189224244,112687.32547760013,225374.65095520025,566.2679672241211,0.0,0.7657469793259045,0.20559531212758347,20.836448507554913,4.722754473491762,0.0911588896144622,1.8596413481350285,4.5808487243448326e-05,22.53746509552002,94658.87469421039,25414.94960324114,2575726.475715638,583809.8431825639,11268.732547760013,229882.14397430423,5.662679672241211,2786000.0,70000000.0
326.3157894736842,8.255243301391602e-06,949652.2322297099,691706.8362236024,230568.94540786746,114995.53918838502,229991.07837677005,577.8670310974121,0.0,0.7814320412366473,0.19806374801111995,21.69879125979435,4.800436952679733,0.09493161545748309,1.9366049553326548,4.7704329375619636e-05,22.999107837677006,94658.87469421039,23992.47857149552,2628485.977649689,581501.5714764596,11499.553918838503,234590.89994430542,5.778670310974121,2786000.0,70000000.0
368.42105263157896,8.383989334106447e-06,964462.6930356026,702494.466304779,234164.82210159302,116788.97142410278,233577.94284820557,586.8792533874513,0.0,0.7936189958147786,0.19188645385594477,22.38088322851866,4.860266478497197,0.09791574907609403,1.9974812811523182,4.920389400808746e-05,23.35779428482056,94658.87469421039,22887.24928064281,2669478.9719581604,579708.0941796304,11678.897142410278,238249.50170516965,5.868792533874513,2786000.0,70000000.0
410.5263157894737,8.482933044433595e-06,975844.8064327236,710784.9597930906,236928.3199310302,118167.25730895992,236334.51461791983,593.8053131103517,0.0,0.8029848960924163,0.18694569169985042,22.912256647077808,4.905932747598174,0.10024049317962634,2.0449060608643768,5.037210712544039e-05,23.633451461791996,94658.87469421039,22037.860103413415,2700982.847213744,578329.7736644747,11816.725730895992,241061.2049102782,5.9380531311035165,2786000.0,70000000.0
452.63157894736844,8.56161117553711e-06,984895.6435918813,717377.4003982549,239125.8001327516,119263.243675232,238526.487350464,599.3127822875978,0.0,0.8104324794457186,0.18289692390580417,23.339244199644344,4.942051008465854,0.10210855198806719,2.0830144605565706,5.131083014475736e-05,23.85264873504644,94658.87469421039,21362.442203447787,2726034.1215133686,577233.7597608566,11926.3243675232,243297.0170974733,5.9931278228759775,2786000.0,70000000.0
494.7368421052632,8.62240791320801e-06,991889.4723057749,722471.5590476991,240823.8530158997,120110.14223098756,240220.28446197513,603.5685539245607,0.0,0.8161874302187251,0.17969553674720498,23.67188905364231,4.969842449648995,0.10356386408290066,2.1127028272911734,5.2042142755226464e-05,24.02202844619751,94658.87469421039,20840.528371656263,2745391.9243812566,576386.839926243,12011.014223098757,245024.6901512146,6.035685539245606,2786000.0,70000000.0
536.8421052631579,8.670091629028322e-06,997374.8281598089,726466.9775962827,242155.6591987609,120774.37639236446,241548.75278472892,606.9064140319825,0.0,0.8207011170995144,0.17714023901563225,23.934433992647538,4.991567600186573,0.1047124909760555,2.136134815911532,5.261934219902289e-05,24.154875278472907,94658.87469421039,20431.184189858992,2760574.5148658743,575722.5890755655,12077.437639236447,246379.72784042347,6.069064140319825,2786000.0,70000000.0
578.9473684210527,8.705854415893555e-06,1001488.845050334,729463.5415077202,243154.51383590675,121272.55201339711,242545.10402679423,609.4098091125488,0.0,0.8240863822601062,0.17519814696167849,24.132292897459685,5.007819891031958,0.1055781182472514,2.1537936122439287,5.3054330777513314e-05,24.254510402679443,94658.87469421039,20124.176053511048,2771961.4577293373,575224.4009375573,12127.25520133971,247396.0061073301,6.094098091125488,2786000.0,70000000.0
621.0526315789474,8.732080459594727e-06,1004505.7907700541,731661.0217094423,243887.00723648074,121637.88080215456,243275.7616043091,611.2456321716309,0.0,0.8265689100445403,0.17375999000019082,24.277907060721308,5.019715590778517,0.10621517620990063,2.1667895946819726,5.3374460406985236e-05,24.327576160430915,94658.87469421039,19899.03675352247,2780311.8824958806,574859.0629696846,12163.788080215456,248141.27683639526,6.112456321716309,2786000.0,70000000.0
663.1578947368421,8.751153945922851e-06,1006699.9331116677,733259.1891288761,244419.72970962536,121903.57446670538,243807.14893341076,612.5807762145996,0.0,0.828374384796856,0.1727066404249413,24.384083376051546,5.028354972675474,0.10667969467164089,2.1762657713014737,5.360788676966877e-05,24.380714893341064,94658.87469421039,19735.299080803514,2786384.918689729,574593.3626294137,12190.357446670538,248683.29191207894,6.125807762145996,2786000.0,70000000.0
705.2631578947369,8.761882781982422e-06,1007934.1381788257,734158.1583023072,244719.38610076907,122053.02715301515,244106.0543060303,613.3317947387695,0.0,0.8293899643450336,0.1721113864222273,24.443909360627462,5.033210170843462,0.10694143171008365,2.181605206885706,5.373941291964002e-05,24.410605430603027,94658.87469421039,19643.19663989915,2789801.0015487676,574443.9061880113,12205.302715301515,248988.17539215088,6.133317947387695,2786000.0,70000000.0
747.3684210526317,8.765459060668945e-06,1008345.5398678777,734457.8146934508,244819.2715644836,122102.84471511838,244205.68943023676,613.5821342468262,0.0,0.8297284908610928,0.17191252924266093,24.463867644638523,5.034827857568942,0.10702874865415876,2.1833864725448384,5.3783290780984316e-05,24.42056894302368,94658.87469421039,19612.495826264374,2790939.695835113,574394.0873742104,12210.284471511837,249089.80321884147,6.135821342468262,2786000.0,70000000.0
789.4736842105264,8.764266967773439e-06,1008208.4059715279,734357.9292297369,244785.9764099123,122086.23886108409,244172.47772216817,613.4986877441407,0.0,0.8296156486890732,0.17197883936799696,24.457213978348616,5.034288668252885,0.10699963904698973,2.1827926365585903,5.376866283768324e-05,24.4172477722168,94658.87469421039,19622.729430809224,2790560.1310730004,574410.6936454773,12208.62388610841,249055.92727661153,6.134986877441407,2786000.0,70000000.0
831.578947368421,8.757114410400392e-06,1007385.6025934211,733758.6164474483,244586.20548248276,121986.60373687737,243973.20747375474,612.9980087280275,0.0,0.8289385956569547,0.17237618774491287,24.417310984620133,5.031052700915383,0.1068250645460011,2.1792313167384223,5.368093695778954e-05,24.397320747375492,94658.87469421039,19684.131058078925,2788282.742500304,574510.331273079,12198.660373687737,248852.6716232298,6.129980087280274,2786000.0,70000000.0
873.6842105263158,8.745193481445312e-06,1006014.263629913,732759.7618103026,244253.25393676755,121820.54519653317,243641.09039306635,612.1635437011719,0.0,0.8278101739367574,0.17303648313460707,24.350878391305738,5.025656254624666,0.1065344237758836,2.173302245028025,5.353488631953951e-05,24.36410903930664,94658.87469421039,19786.467103528215,2784487.09487915,574676.3939857485,12182.054519653317,248513.91220092765,6.121635437011719,2786000.0,70000000.0
915.7894736842106,8.728504180908203e-06,1004094.3890810015,731361.3653182986,243787.1217727662,121588.0632400513,243176.1264801026,610.9952926635742,0.0,0.8262303835284809,0.17395679767933528,24.258024792754902,5.018094578288413,0.10612819183393188,2.1650151134122098,5.333074966529239e-05,24.31761264801025,94658.87469421036,19929.737567157244,2779173.1882095346,574908.8817834855,12158.80632400513,248039.64900970462,6.109952926635742,2785999.9999999995,70000000.0
957.8947368421053,8.707046508789063e-06,1001625.9789466856,729563.4269714353,243187.80899047843,121289.1578674316,242578.3157348632,609.4932556152344,0.0,0.824199224432126,0.17513303237825428,24.138902221056917,5.0083610203773805,0.10560703385635858,2.154383490669715,5.306886123435107e-05,24.25783157348633,94658.87469421039,20113.942448966085,2772341.022491454,575207.7946662904,12128.91578674316,247429.88204956043,6.094932556152344,2786000.0,70000000.0
1000.0,8.680820465087892e-06,998609.0332269662,727365.9467697138,242455.31558990458,120923.82907867423,241847.65815734846,607.6574325561525,0.0,0.8217166966476916,0.17655991708742097,23.993706146040935,4.99644702892539,0.10497180501829455,2.141424822373209,5.274965076296213e-05,24.184765815734863,94658.87469421036,20339.081748954628,2763990.5977249127,575573.132634163,12092.382907867423,246684.6113204954,6.076574325561524,2785999.9999999995,70000000.0
